KMHOK,ATLASBLOK,KM,grid_id,centroid,NDVI_2020,NDVI_2021,NDVI_2022,NDVI_2023,NDVI_2024,NDVI_2025,NDVI_2026,centroid_x,centroid_y,label
161841,1618,41,119,POINT (6.286374598353875 52.90221837729413),0.7695282101631165,0.7780548334121704,0.7447422742843628,0.7859753966331482,0.8116050958633423,0.7100529074668884,0.7760395407676697,215500.00017091373,546500.0004932832,215 - 546
162835,1628,35,120,POINT (6.345027211872533 52.865814075179735),0.75429767370224,0.8018604516983032,0.7477744817733765,0.7836257219314575,0.8018181920051575,0.7099999785423279,0.6981595158576965,219500.00017452615,542500.0004910436,219 - 542
162853,1628,53,121,POINT (6.3149495325052625 52.84807770091805),0.7119341492652893,0.694557249546051,0.6590348482131958,0.7783359289169312,0.8220095634460449,0.7236214876174927,0.7636332511901855,217500.00017280082,540500.0004899992,217 - 540
162852,1628,52,122,POINT (6.300107467683165 52.84819224144412),0.7872340679168701,0.8178412318229675,0.6713701486587524,0.7641124129295349,0.7501232028007507,0.7587181925773621,0.8343861103057861,216500.0001719166,540500.0004900192,216 - 540
163812,1638,12,123,POINT (6.299919843129689 52.83920661784702),0.5827041864395142,0.6277592182159424,0.49159595370292664,0.560196578502655,0.6653944253921509,0.4889109432697296,0.5600589513778687,216500.00017193673,539500.0004894768,216 - 539
163822,1638,22,124,POINT (6.299732307032379 52.83022097177273),0.8106712698936462,0.7690637111663818,0.7135072946548462,0.7481878995895386,0.7092896103858948,0.7831094264984131,0.8618701696395874,216500.00017195722,538500.0004889317,216 - 538
163823,1638,23,125,POINT (6.314568275378093 52.83010649162571),0.31865444779396057,0.39064714312553406,0.302449107170105,0.4247572720050812,0.41633281111717224,0.36148062348365784,0.38807618618011475,217500.00017284034,538500.0004889107,217 - 538
163813,1638,13,126,POINT (6.314758858995149 52.83909210751669),0.8828399777412415,0.8753307461738586,0.8347127437591553,0.8698763847351074,0.8452853560447693,0.6500530242919922,0.7347069978713989,217500.0001728215,539500.0004894556,217 - 539
162832,1628,32,127,POINT (6.300482982404935 52.86616342076975),0.808326780796051,0.825558602809906,0.7618753910064697,0.8176907300949097,0.8531986474990845,0.7544757127761841,0.7510713338851929,216500.00017187645,542500.0004911029,216 - 542
162842,1628,42,128,POINT (6.300295180754375 52.85717784245477),0.8379310369491577,0.8112279176712036,0.6589545607566833,0.8026484251022339,0.8020133972167969,0.7670997977256775,0.8358574509620667,216500.0001718969,541500.0004905631,216 - 541
162843,1628,43,129,POINT (6.315140295971015 52.85706327172056),0.41606342792510986,0.4659208655357361,0.5192743539810181,0.5192307829856873,0.5430312156677246,0.4869358539581299,0.5295186042785645,217500.0001727803,541500.0004905429,217 - 541
162833,1628,33,130,POINT (6.315331149455016 52.866048819814985),0.7513061761856079,0.8005355000495911,0.7538409233093262,0.7890191078186035,0.810117781162262,0.6937909722328186,0.7062275409698486,217500.0001727605,542500.0004910827,217 - 542
163815,1638,15,131,POINT (6.344436619609999 52.838857548512046),0.8473599553108215,0.8396269083023071,0.811815083026886,0.8613518476486206,0.7419523596763611,0.8383699655532837,0.8898042440414429,219500.00017458852,539500.0004894168,219 - 539
163824,1638,24,132,POINT (6.329404153893243 52.829990165842744),0.869767427444458,0.8499338626861572,0.8545978665351868,0.5469375252723694,0.7630448341369629,0.6610686779022217,0.46759459376335144,218500.00017372577,538500.0004888905,218 - 538
163814,1638,14,133,POINT (6.329597784967534 52.83897575106395),0.8714372515678406,0.8209021687507629,0.7831352353096008,0.8007117509841919,0.8094144463539124,0.45660102367401123,0.33720481395721436,218500.00017370554,539500.0004894353,218 - 539
163825,1638,25,134,POINT (6.344239941141973 52.82987199444707),0.37370753288269043,0.46731847524642944,0.6365392804145813,0.8772695660591125,0.8369800448417664,0.8887948989868164,0.9105224013328552,219500.0001746101,538500.000488872,219 - 538
162854,1628,54,135,POINT (6.32979150737173 52.847961313782925),0.7719422578811646,0.7967487573623657,0.7324920892715454,0.779812216758728,0.786507248878479,0.7747306823730469,0.8767018914222717,218500.0001736839,540500.00048998,218 - 540
162844,1628,44,136,POINT (6.329985321169399 52.85694685389042),0.7873170971870422,0.7739747166633606,0.7453203201293945,0.8262767195701599,0.80326247215271,0.7614123821258545,0.8156737089157104,218500.00017366395,541500.0004905222,218 - 541
162834,1628,34,137,POINT (6.330179226424165 52.865932371277225),0.7907465696334839,0.818027913570404,0.7104353904724121,0.6650518774986267,0.7417078614234924,0.4751203954219818,0.5438206195831299,218500.00017364346,542500.000491064,218 - 542
162855,1628,55,138,POINT (6.344633390844719 52.84784308006198),0.7459762096405029,0.806640088558197,0.7277693748474121,0.8635293841362,0.8615500330924988,0.6878402829170227,0.743988037109375,219500.00017456853,540500.0004899602,219 - 540
162845,1628,45,139,POINT (6.344830254910693 52.85682858898762),0.5611487627029419,0.6864992380142212,0.6295279264450073,0.750205397605896,0.7992041707038879,0.8094667196273804,0.8719694018363953,219500.00017454696,541500.0004905014,219 - 541
161843,1618,43,140,POINT (6.316095464827911 52.90199078292736),0.7781292200088501,0.7821444869041443,0.7662200927734375,0.8024139404296875,0.7668038606643677,0.6630359292030334,0.6351462602615356,217500.00017267797,546500.0004932426,217 - 546
162812,1628,12,141,POINT (6.300858851690867 52.88413450887593),0.7369686961174011,0.7727829813957214,0.7622461318969727,0.7554240822792053,0.7746806144714355,0.7200000286102295,0.7288282513618469,216500.00017183681,544500.0004921855,216 - 544
162822,1628,22,142,POINT (6.300670872696529 52.87514897627989),0.7706219553947449,0.7887205481529236,0.7669354677200317,0.7486826181411743,0.7934309244155884,0.7393767833709717,0.7555376291275024,216500.00017185736,543500.0004916444,216 - 543
162823,1628,23,143,POINT (6.315522093019933 52.87503434509212),0.7598828673362732,0.7466216087341309,0.7626384496688843,0.767218828201294,0.7630415558815002,0.7388781309127808,0.7625812888145447,217500.0001727391,543500.0004916239,217 - 543
162813,1628,13,144,POINT (6.315713126728522 52.8840198474427),0.7171117663383484,0.7743351459503174,0.7557702660560608,0.725197970867157,0.7650485634803772,0.6957862377166748,0.7243297696113586,217500.0001727191,544500.0004921649,217 - 544
161852,1618,52,145,POINT (6.301046919449746 52.893120018448656),0.6461394429206848,0.6386682987213135,0.6379135847091675,0.6636443138122559,0.7149729132652283,0.2846585810184479,0.302219033241272,216500.00017181554,545500.0004927237,216 - 545
161842,1618,42,146,POINT (6.301235076035054 52.902105504888866),0.5954508781433105,0.5181818008422852,0.38616520166397095,0.7340177297592163,0.6705141663551331,0.5886157751083374,0.5582746863365173,216500.0001717969,546500.0004932621,216 - 546
161853,1618,53,147,POINT (6.315904250643572 52.89300532675751),0.7185958623886108,0.7303223609924316,0.6609728932380676,0.736330509185791,0.7104736566543579,0.6236206293106079,0.6591611504554749,217500.00017269992,545500.0004927036,217 - 545
162815,1628,15,148,POINT (6.345421404742612 52.88378497892637),0.7585081458091736,0.8158730268478394,0.7633525133132935,0.7985948324203491,0.8025621771812439,0.7142857313156128,0.7023959755897522,219500.00017448398,544500.0004921234,219 - 544
162814,1628,14,149,POINT (6.330567311559725 52.88390333745171),0.5640257000923157,0.6105663180351257,0.5412392020225525,0.5337243676185608,0.6268656849861145,0.5688675045967102,0.48283666372299194,218500.00017360187,544500.0004921426,218 - 544
162824,1628,24,150,POINT (6.3303732231996825 52.87491786583406),0.7486605048179626,0.7721385359764099,0.765044629573822,0.749649703502655,0.7266054749488831,0.6922252178192139,0.7154449820518494,218500.00017362222,543500.0004916046,218 - 543
162825,1628,25,151,POINT (6.345224261794936 52.87479953852906),0.6864407062530518,0.7284958958625793,0.7145417928695679,0.6671023964881897,0.7026515007019043,0.649009644985199,0.6482617855072021,219500.00017450555,543500.0004915849,219 - 543
161854,1618,54,152,POINT (6.330761491568054 52.89288878602098),0.7905352711677551,0.7921432256698608,0.7492750287055969,0.6781818270683289,0.7804208397865295,0.4874941110610962,0.4910653829574585,218500.00017358043,545500.0004926834,218 - 545
161844,1618,44,153,POINT (6.330955763288548 52.9018742114326),0.8523489832878113,0.8445839881896973,0.8598533868789673,0.8686025142669678,0.8462913036346436,0.8559690713882446,0.8546234369277954,218500.0001735606,546500.0004932241,218 - 546
161855,1618,55,154,POINT (6.34561864078039 52.892770396262414),0.6674897074699402,0.7501815557479858,0.5760984420776367,0.8045640587806702,0.8205631971359253,0.5611537098884583,0.5657400488853455,219500.00017446297,545500.0004926625,219 - 545
161845,1618,45,155,POINT (6.345815969973116 52.90175579042795),0.5473136901855469,0.6876987218856812,0.6084046363830566,0.6729281544685364,0.7237213253974915,0.6543437838554382,0.6257115602493286,219500.0001744416,546500.0004932017,219 - 546
115753,1157,53,156,POINT (6.2424971804411715 52.93848807448879),0.8719291090965271,0.6540863513946533,0.4975397288799286,0.4076050817966461,0.8549746870994568,0.8509263396263123,0.8248961567878723,212500.00016819182,550500.0004954843,212 - 550
161734,1617,34,157,POINT (6.256832450079485 52.91142412446423),0.5918083786964417,0.6425269842147827,0.4973333477973938,0.6129441857337952,0.7292377948760986,0.5348208546638489,0.552192211151123,213500.000169131,547500.0004938574,213 - 547
161723,1617,23,158,POINT (6.242144746974813 52.9205170325428),0.8885984420776367,0.8673192858695984,0.8217935562133789,0.8354092240333557,0.7352811098098755,0.7561904788017273,0.2846204340457916,212500.0001682296,548500.0004944125,212 - 548
161733,1617,33,159,POINT (6.241968655112671 52.91153147639693),0.7653721570968628,0.7796099185943604,0.7680988907814026,0.7897026538848877,0.8104265332221985,0.7318435907363892,0.7283066511154175,212500.00016824875,547500.0004938756,212 - 547
161724,1617,24,160,POINT (6.257011602671561 52.920409652267985),0.7167755961418152,0.7218124270439148,0.7151044011116028,0.7257227301597595,0.7807407379150391,0.7300111651420593,0.7202572226524353,213500.00016911112,548500.0004943945,213 - 548
161713,1617,13,161,POINT (6.242320922064963 52.92950256527648),0.8696296215057373,0.8517714142799377,0.7711894512176514,0.8392587900161743,0.8390992879867554,0.6514568328857422,0.3049708902835846,212500.00016821074,549500.0004949498,212 - 549
161714,1617,14,162,POINT (6.257190839937805 52.92939515664788),0.8089340925216675,0.772382378578186,0.7035123705863953,0.8231173157691956,0.8399024605751038,0.6674424409866333,0.26834309101104736,213500.00016909197,549500.0004949309,213 - 549
115754,1157,54,163,POINT (6.257370161937253 52.93838063749469),0.7514468431472778,0.7798301577568054,0.5979931950569153,0.8099652528762817,0.8306264281272888,0.6983709931373596,0.6049658060073853,213500.00016907224,550500.0004954655,213 - 550
161725,1617,25,164,POINT (6.271878373694152 52.92030042139373),0.7240891456604004,0.734987199306488,0.6600390076637268,0.773374617099762,0.8307405114173889,0.5850452184677124,0.6344841122627258,214500.00016999288,548500.0004943747,214 - 548
161735,1617,35,165,POINT (6.271696160431135 52.91131492242042),0.7673904895782471,0.8134657740592957,0.7140154838562012,0.759020209312439,0.8218978047370911,0.671966552734375,0.6962411999702454,214500.00017001206,547500.0004938395,214 - 547
161831,1618,31,166,POINT (6.286559784722535 52.91120387028735),0.6292781829833984,0.6706547141075134,0.5944414138793945,0.6834448575973511,0.6772190928459167,0.4500463902950287,0.48366013169288635,215500.0001708943,547500.000493819,215 - 547
161821,1618,21,167,POINT (6.286745058596485 52.920189339941935),0.7809021472930908,0.7930294871330261,0.762680172920227,0.8019999861717224,0.8370370268821716,0.7159454226493835,0.7186450958251953,215500.00017087517,548500.0004943544,215 - 548
161715,1617,15,168,POINT (6.272060673077428 52.9292858969313),0.6674343347549438,0.719981849193573,0.5575926899909973,0.634189784526825,0.7210810780525208,0.5978465676307678,0.6117556095123291,214500.00016997367,549500.0004949105,214 - 549
115755,1157,55,169,POINT (6.272243058641022 52.93827134892391),0.4588625133037567,0.5079153776168823,0.48694518208503723,0.38150644302368164,0.5223692655563354,0.5030303001403809,0.41323262453079224,214500.00016995377,550500.0004954449,214 - 550
161811,1618,11,170,POINT (6.286930420036717 52.929174786148685),0.5824542045593262,0.6385176777839661,0.48937898874282837,0.44608646631240845,0.6285533905029297,0.5271173119544983,0.4770394265651703,215500.00017085412,549500.000494892,215 - 549
115851,1158,51,171,POINT (6.2871158691043405 52.9381602087984),0.6424469351768494,0.6466739177703857,0.48074403405189514,0.6144756078720093,0.65174400806427,0.5629351735115051,0.5396451354026794,215500.0001708347,550500.0004954265,215 - 550
115734,1157,34,172,POINT (6.257729060372314 52.956351528152496),0.5467512011528015,0.637442946434021,0.5361039042472839,0.5383186340332031,0.7758241891860962,0.4659498333930969,0.5652951598167419,213500.0001690341,552500.0004965299,213 - 552
115743,1157,43,173,POINT (6.242673522161526 52.94747356007055),0.6120383143424988,0.6542486548423767,0.5855563879013062,0.6537027359008789,0.6546762585639954,0.6524701714515686,0.7453054785728455,212500.00016817238,551500.0004960173,212 - 551
115733,1157,33,174,POINT (6.242849947284188 52.95645902191264),0.7219703793525696,0.5861968398094177,0.33453959226608276,0.5793240666389465,0.6968894600868225,0.32334208488464355,0.27385321259498596,212500.00016815335,552500.0004965501,212 - 552
115744,1157,44,175,POINT (6.2575495687290354 52.94736609469929),0.7333979606628418,0.7537670135498047,0.6721776127815247,0.7238919734954834,0.6835699677467346,0.5406413078308105,0.6676815152168274,213500.0001690536,551500.0004959978,213 - 551
115735,1157,35,176,POINT (6.272608088549704 52.95624218183761),0.4896443784236908,0.7649891376495361,0.7744840979576111,0.8498090505599976,0.8716620206832886,0.8507776260375977,0.9064001441001892,214500.0001699142,552500.0004965095,214 - 552
115745,1157,45,177,POINT (6.272425530445058 52.9472567772624),0.4564831256866455,0.47652101516723633,0.338348388671875,0.7124267816543579,0.6719639897346497,0.347529798746109,0.28190433979034424,214500.00016993418,551500.000495977,214 - 551
115841,1158,41,178,POINT (6.287301405860463 52.947145607781884),0.7958361506462097,0.8089277148246765,0.7494089603424072,0.8371554017066956,0.8533660173416138,0.6849966049194336,0.7200319170951843,215500.00017081498,551500.0004959599,215 - 551
115831,1158,31,179,POINT (6.287487030366257 52.95613098298995),0.5529037117958069,0.6097965836524963,0.5563636422157288,0.6454989314079285,0.7177541851997375,0.568274736404419,0.5266942977905273,215500.00017079443,552500.0004964925,215 - 552
115855,1158,55,180,POINT (6.34660621959285 52.937697133200494),0.6395424008369446,0.7192134261131287,0.6228519678115845,0.6254295706748962,0.6534653306007385,0.6115596890449524,0.5984760522842407,219500.00017435744,550500.0004953434,219 - 550
161813,1618,13,181,POINT (6.3166696496261965 52.928947011474875),0.6783625483512878,0.7279390096664429,0.6684690713882446,0.7078651785850525,0.767034649848938,0.6011560559272766,0.5329036712646484,217500.000172617,549500.0004948489,217 - 549
161823,1618,23,182,POINT (6.316478164256227 52.91996162539526),0.7362716794013977,0.7597374320030212,0.7257727384567261,0.7654406428337097,0.7850545644760132,0.6912218928337097,0.6968826651573181,217500.00017263714,548500.0004943159,217 - 548
161832,1618,32,183,POINT (6.301423321508647 52.91109096808735),0.4520244002342224,0.5502108335494995,0.5127737522125244,0.46926355361938477,0.6650246381759644,0.3686109483242035,0.31509217619895935,216500.00017177686,547500.0004937991,216 - 547
161822,1618,22,184,POINT (6.301611655932492 52.92007640793491),0.617120623588562,0.687195897102356,0.5853042006492615,0.628209114074707,0.72265625,0.6021841168403625,0.5819112658500671,216500.00017175518,548500.0004943368,216 - 548
161833,1618,33,185,POINT (6.316286769344471 52.910976215843014),0.6180091500282288,0.6889880895614624,0.688613772392273,0.663472592830658,0.7177541851997375,0.6832937598228455,0.6377095580101013,217500.00017265728,547500.0004937802,217 - 547
115852,1158,52,186,POINT (6.301988591879158 52.93804721714043),0.5269765853881836,0.5856520533561707,0.49609771370887756,0.5480557680130005,0.6018854379653931,0.5398295521736145,0.5346168279647827,216500.00017171592,550500.0004954062,216 - 550
161812,1618,12,187,POINT (6.301800079368645 52.92906182432233),0.3791298568248749,0.4701637029647827,0.4174336791038513,0.4181146025657654,0.4465318024158478,0.4131159782409668,0.4459378123283386,216500.00017173536,549500.0004948726,216 - 549
115853,1158,53,188,POINT (6.3168612255174645 52.93793237397268),0.7658142447471619,0.7827420234680176,0.7627705335617065,0.7877652645111084,0.7884012460708618,0.7455138564109802,0.748875081539154,217500.00017259637,550500.0004953844,217 - 550
161824,1618,24,189,POINT (6.331344582121738 52.919844992346015),0.6416111588478088,0.763420045375824,0.5935236215591431,0.782531201839447,0.8190708756446838,0.7256614565849304,0.6511563062667847,218500.00017351846,548500.0004942946,218 - 548
161834,1618,34,190,POINT (6.331150126785129 52.91085961357736),0.7370030283927917,0.7125632762908936,0.782718300819397,0.7149937748908997,0.6973180174827576,0.6120205521583557,0.7174538969993591,218500.0001735396,547500.0004937605,218 - 547
161835,1618,35,191,POINT (6.346013392385715 52.91074116131377),0.7911073565483093,0.8014950156211853,0.7946210503578186,0.7959826588630676,0.8055555820465088,0.7683854699134827,0.7774930596351624,219500.00017442086,547500.0004937385,219 - 547
161825,1618,25,192,POINT (6.346210908083168 52.91972650881062),0.7505809664726257,0.7852048277854919,0.6328665614128113,0.8218465447425842,0.8668210506439209,0.6826446056365967,0.6383056044578552,219500.0001744002,548500.0004942752,219 - 548
161814,1618,14,193,POINT (6.331539129362445 52.92883034762938),0.7808554172515869,0.7924013733863831,0.7462282180786133,0.7676107287406921,0.7978765368461609,0.7329426407814026,0.7530093789100647,218500.00017349795,549500.000494829,218 - 549
115854,1158,54,194,POINT (6.331733768571312 52.93781567931822),0.7774389982223511,0.7474161982536316,0.7550695538520813,0.7736411094665527,0.8261464834213257,0.6944312453269958,0.7831704020500183,218500.00017347574,550500.0004953643,218 - 550
161815,1618,15,195,POINT (6.346408517130496 52.928711832809256),0.49257853627204895,0.5451607704162598,0.48176831007003784,0.5079575777053833,0.6521397829055786,0.4922049045562744,0.4287276566028595,219500.00017437784,549500.0004948106,219 - 549
115833,1158,33,196,POINT (6.317244649116546 52.95590302778597),0.6929729580879211,0.6553578972816467,0.5852749347686768,0.6916570663452148,0.6897689700126648,0.6254180669784546,0.5989879965782166,217500.0001725549,552500.0004964495,217 - 552
115832,1158,32,197,POINT (6.302365884371878 52.956017931631834),0.5004585981369019,0.53602534532547,0.49631527066230774,0.570785403251648,0.5590550899505615,0.6701292395591736,0.470397412776947,216500.00017167474,552500.0004964728,216 - 552
115842,1158,42,198,POINT (6.302177193526163 52.94703258627999),0.7947269082069397,0.7858649492263794,0.7879770398139954,0.7854641079902649,0.823734700679779,0.7759919762611389,0.79511958360672,216500.0001716947,551500.0004959406,216 - 551
115843,1158,43,199,POINT (6.3170528919931765 52.94691771277944),0.7116666436195374,0.7649426460266113,0.7229251265525818,0.7414860725402832,0.7777777910232544,0.7205944657325745,0.7209100723266602,217500.00017257524,551500.000495919,217 - 551
115835,1158,35,200,POINT (6.347001905023205 52.95566766272379),0.5299605131149292,0.49188539385795593,0.45117270946502686,0.5139039158821106,0.45692119002342224,0.504800021648407,0.5035118460655212,219500.0001743138,552500.0004964096,219 - 552
115844,1158,44,201,POINT (6.331928499812532 52.94680098730333),0.8019267916679382,0.832383394241333,0.7951096296310425,0.8262874484062195,0.8409513235092163,0.7450271248817444,0.736765444278717,218500.000173456,551500.0004958975,218 - 551
115834,1158,34,202,POINT (6.3321233231503 52.95578627147548),0.8338870406150818,0.8646804690361023,0.784279465675354,0.8820080757141113,0.7792313694953918,0.8474910855293274,0.8449971079826355,218500.00017343514,552500.0004964296,218 - 552
115845,1158,45,203,POINT (6.346804015535336 52.94668240987507),0.8145130276679993,0.8427467942237854,0.8048780560493469,0.8245614171028137,0.8485537767410278,0.7551172375679016,0.7433358430862427,219500.00017433605,551500.0004958764,219 - 551
173133,1731,33,204,POINT (6.388541017683084 52.82052092669855),0.8435418009757996,0.8545063734054565,0.6851784586906433,0.8457435965538025,0.8589683175086975,0.8130159974098206,0.8690544962882996,222500.00017728412,537500.0004882652,222 - 537
173113,1731,13,205,POINT (6.388952561190402 52.83849186449946),0.8141055703163147,0.8419452905654907,0.7787315249443054,0.8679853677749634,0.7491779923439026,0.8715083599090576,0.888899564743042,222500.00017724012,539500.0004893543,222 - 539
173131,1731,31,206,POINT (6.358876004029162 52.82076643262119),0.8804898858070374,0.8306189179420471,0.7808734178543091,0.792557418346405,0.8131747245788574,0.7692151069641113,0.5031275749206543,220500.00017551545,537500.0004883063,220 - 537
173141,1731,41,207,POINT (6.358676466442281 52.811780865470574),0.8013837933540344,0.8149253726005554,0.7725679278373718,0.7736459374427795,0.7910575866699219,0.7648601531982422,0.7666298151016235,220500.00017553507,536500.000487761,220 - 536
173121,1731,21,208,POINT (6.359075635688516 52.82975197746228),0.8339443802833557,0.8639336228370667,0.7243130803108215,0.8281565308570862,0.833678126335144,0.8296515345573425,0.8647284507751465,220500.00017549453,538500.0004888515,220 - 538
173111,1731,11,209,POINT (6.35927536148577 52.83873749988461),0.903599739074707,0.8795441389083862,0.775316059589386,0.7185273170471191,0.6335019469261169,0.4196428656578064,0.8498351573944092,220500.00017547302,539500.0004893962,220 - 539
173143,1731,43,210,POINT (6.388335391375765 52.81153542423932),0.7702643871307373,0.7905579209327698,0.7800324559211731,0.8007662892341614,0.7882158756256104,0.7601410746574402,0.7699530720710754,222500.00017730545,536500.0004877192,222 - 536
173142,1731,42,211,POINT (6.373505976629429 52.811659067139225),0.7516973614692688,0.7777777910232544,0.7257384061813354,0.7577388882637024,0.756290078163147,0.7164835333824158,0.7510475516319275,221500.00017642227,536500.0004877402,221 - 536
173122,1731,22,212,POINT (6.373911236097118 52.82963011491237),0.7730636596679688,0.8028038740158081,0.8130971789360046,0.8226731419563293,0.8458564877510071,0.8324754238128662,0.8734867572784424,221500.000176378,538500.0004888292,221 - 538
173132,1731,32,213,POINT (6.373708558609701 52.820644602187144),0.8182728290557861,0.8238908052444458,0.7699944972991943,0.7599999904632568,0.8441330790519714,0.79612135887146,0.85854572057724,221500.00017639983,537500.0004882842,221 - 537
173112,1731,12,214,POINT (6.3741140091581325 52.83861560520562),0.7505882382392883,0.7617414593696594,0.6815203428268433,0.7465232014656067,0.754047155380249,0.7062937021255493,0.7275238037109375,221500.00017635687,539500.0004893751,221 - 539
173123,1731,23,215,POINT (6.388746740932155 52.82950640682169),0.6713309288024902,0.5496277809143066,0.6388486623764038,0.4081448018550873,0.8598647713661194,0.2800000011920929,0.5192832350730896,222500.00017726235,538500.0004888095,222 - 538
172132,1721,32,216,POINT (6.374722902447896 52.865571940400734),0.5749568939208984,0.5960903167724609,0.8263961672782898,0.7453296184539795,0.5365044474601746,0.44742631912231445,0.737195611000061,221500.00017629162,542500.0004909997,221 - 542
172142,1721,42,217,POINT (6.3745198422669365 52.856586518059046),0.4881548285484314,0.5017921328544617,0.4143390953540802,0.4418960213661194,0.5899280309677124,0.4010349214076996,0.35735735297203064,221500.0001763142,541500.000490458,221 - 541
172151,1721,51,218,POINT (6.359475181486455 52.84772299977885),0.7435377836227417,0.7610276341438293,0.7697456479072571,0.8152480721473694,0.8443862199783325,0.8204866051673889,0.8402432799339294,220500.00017545145,540500.000489939,220 - 540
172141,1721,41,219,POINT (6.359675095756107 52.856708477035816),0.45831939578056335,0.6945147514343262,0.6858891844749451,0.5715312957763672,0.7300899624824524,0.7076923251152039,0.7358886003494263,220500.0001754303,541500.0004904794,220 - 541
172152,1721,52,220,POINT (6.37431687785921 52.84760107295758),0.8234033584594727,0.7973086833953857,0.8220014572143555,0.7758068442344666,0.8180997371673584,0.8116475343704224,0.6087011694908142,221500.00017633487,540500.0004899176,221 - 540
172131,1721,31,221,POINT (6.359875104360358 52.865693931546225),0.768521249294281,0.7746774554252625,0.7143723368644714,0.7906504273414612,0.7823620438575745,0.6989436745643616,0.7037037014961243,220500.00017540937,542500.0004910205,220 - 542
172121,1721,21,222,POINT (6.3600752073648765 52.87467936320081),0.7844575047492981,0.7776939272880554,0.7875288724899292,0.8003361225128174,0.788690447807312,0.7189810872077942,0.7739753127098083,220500.00017538777,543500.0004915635,220 - 543
172122,1721,22,223,POINT (6.374926058468806 52.87455733987334),0.6539994478225708,0.5979819297790527,0.5342889428138733,0.815109372138977,0.6747663617134094,0.7763219475746155,0.7817535400390625,221500.00017627023,543500.0004915415,221 - 543
172143,1721,43,224,POINT (6.389364493004491 52.856462712081715),0.900408148765564,0.8439135551452637,0.8318106532096863,0.8106927275657654,0.8111872673034668,0.7816746830940247,0.35028138756752014,222500.0001771967,541500.0004904374,222 - 541
172153,1721,53,225,POINT (6.389158478525334 52.847477299622554),0.8855375051498413,0.8553727269172668,0.8009926676750183,0.8826219439506531,0.8091734051704407,0.8241546154022217,0.8774153590202332,222500.00017721855,540500.0004898957,222 - 540
172123,1721,23,226,POINT (6.389776813666053 52.87443346857113),0.696017324924469,0.6745098233222961,0.5631193518638611,0.6512534618377686,0.7392271161079407,0.6448758244514465,0.6289871335029602,222500.000177153,543500.0004915205,222 - 543
172133,1721,33,227,POINT (6.389570604695507 52.865448101767676),0.7288842797279358,0.7665624022483826,0.7026824355125427,0.7591711282730103,0.8088077306747437,0.7379104495048523,0.7683221697807312,222500.00017717475,542500.0004909795,222 - 542
173144,1731,44,228,POINT (6.4031647092477275 52.811409936795506),0.7861561179161072,0.785156786441803,0.7469087243080139,0.7290076613426208,0.7869898080825806,0.6410256624221802,0.5602225661277771,223500.00017819012,536500.0004876981,223 - 536
173134,1731,34,229,POINT (6.403373379814718 52.82039540618007),0.7902097702026367,0.8511730432510376,0.6716110706329346,0.8268716335296631,0.8252126574516296,0.6853828430175781,0.7302008271217346,223500.00017816835,537500.0004882428,223 - 537
173124,1731,24,230,POINT (6.403582148757997 52.82938085321496),0.7128275036811829,0.8011372685432434,0.6019575595855713,0.7791838049888611,0.7648995518684387,0.5885639190673828,0.5286094546318054,223500.0001781458,538500.0004887873,223 - 538
173114,1731,14,231,POINT (6.403791016146006 52.83836627779087),0.8685612678527832,0.8598003387451172,0.8194881081581116,0.8288894295692444,0.8098788261413574,0.8570119142532349,0.8863756060600281,223500.00017812458,539500.0004893322,223 - 539
172154,1721,54,232,POINT (6.403999982047214 52.8473516797985),0.7858672142028809,0.7611059546470642,0.7823585867881775,0.8155467510223389,0.8431251645088196,0.7567737698554993,0.7933491468429565,223500.00017810197,540500.0004898756,223 - 540
172134,1721,34,233,POINT (6.4044182096635724 52.86532241567181),0.8152147531509399,0.8022580742835999,0.7914325594902039,0.39557400345802307,0.6731883883476257,0.6158392429351807,0.4749680757522583,223500.0001780575,542500.0004909576,223 - 542
172144,1721,44,234,POINT (6.404209046530189 52.85633705912856),0.6510204076766968,0.760090172290802,0.7693905830383301,0.6730037927627563,0.6277351379394531,0.48946136236190796,0.5194453597068787,223500.00017807895,541500.0004904164,223 - 541
172124,1721,24,235,POINT (6.4046274715160125 52.87430774931892),0.5767587423324585,0.7132136225700378,0.6119882464408875,0.5919349789619446,0.6780129075050354,0.6076993346214294,0.6057080626487732,223500.00017803485,543500.0004914997,223 - 543
125154,1251,54,236,POINT (6.406095074399964 52.937204434578064),0.7966321110725403,0.8198225498199463,0.7324458956718445,0.7832699418067932,0.854292631149292,0.685985267162323,0.7442567348480225,223500.0001778776,550500.0004952562,223 - 550
171134,1711,34,237,POINT (6.405465507492406 52.91024885276056),0.23510971665382385,0.21003420650959015,0.19614867866039276,0.2607375383377075,0.24066923558712006,0.24857375025749207,0.2742845118045807,223500.00017794533,547500.0004936538,223 - 547
171132,1711,32,238,POINT (6.375739642287592 52.91049870688814),0.8267379403114319,0.8270106315612793,0.7574764490127563,0.8461538553237915,0.8559696674346924,0.7179818749427795,0.742578387260437,221500.00017618344,547500.0004936949,221 - 547
171151,1711,51,239,POINT (6.360475696837766 52.89265015750552),0.7987526059150696,0.8369304537773132,0.8104913830757141,0.816261887550354,0.803892195224762,0.7721419930458069,0.7956084609031677,220500.0001753449,545500.000492641,220 - 545
